   3.3335000e+03  -5.9521127e-02
   3.3335146e+03  -5.9416728e-02
   3.3335293e+03  -5.9312328e-02
   3.3335439e+03  -5.9323548e-02
   3.3335586e+03  -5.9334825e-02
   3.3335732e+03  -5.9308963e-02
   3.3335879e+03  -5.9283066e-02
   3.3336025e+03  -5.9437880e-02
   3.3336172e+03  -5.9592959e-02
   3.3336318e+03  -5.9681210e-02
   3.3336464e+03  -5.9769330e-02
   3.3336611e+03  -5.9809166e-02
   3.3336757e+03  -5.9848884e-02
   3.3336904e+03  -5.9901528e-02
   3.3337050e+03  -5.9954210e-02
   3.3337197e+03  -5.9941245e-02
   3.3337343e+03  -5.9928054e-02
   3.3337490e+03  -5.9773545e-02
   3.3337636e+03  -5.9618481e-02
   3.3337783e+03  -5.9457331e-02
   3.3337929e+03  -5.9296155e-02
   3.3338075e+03  -5.9379397e-02
   3.3338222e+03  -5.9463839e-02
   3.3338368e+03  -5.9478057e-02
   3.3338515e+03  -5.9491896e-02
   3.3338661e+03  -5.9480387e-02
   3.3338808e+03  -5.9468729e-02
   3.3338954e+03  -5.9504556e-02
   3.3339101e+03  -5.9540686e-02
   3.3339247e+03  -5.9620427e-02
   3.3339393e+03  -5.9700468e-02
   3.3339540e+03  -5.9747762e-02
   3.3339686e+03  -5.9794814e-02
   3.3339833e+03  -5.9805814e-02
   3.3339979e+03  -5.9816531e-02
   3.3340126e+03  -5.9631850e-02
   3.3340272e+03  -5.9445533e-02
   3.3340419e+03  -5.9449071e-02
   3.3340565e+03  -5.9454293e-02
   3.3340711e+03  -5.9577517e-02
   3.3340858e+03  -5.9701846e-02
   3.3341004e+03  -5.9728515e-02
   3.3341151e+03  -5.9754219e-02
   3.3341297e+03  -5.9747282e-02
   3.3341444e+03  -5.9740006e-02
   3.3341590e+03  -5.9633512e-02
   3.3341737e+03  -5.9525940e-02
   3.3341883e+03  -5.9364402e-02
   3.3342030e+03  -5.9202251e-02
   3.3342176e+03  -5.9258174e-02
   3.3342322e+03  -5.9316685e-02
   3.3342469e+03  -5.9302998e-02
   3.3342615e+03  -5.9288419e-02
   3.3342762e+03  -5.9312791e-02
   3.3342908e+03  -5.9337665e-02
   3.3343055e+03  -5.9467772e-02
   3.3343201e+03  -5.9599286e-02
   3.3343348e+03  -5.9602509e-02
   3.3343494e+03  -5.9603953e-02
   3.3343640e+03  -5.9567278e-02
   3.3343787e+03  -5.9530054e-02
   3.3343933e+03  -5.9471472e-02
   3.3344080e+03  -5.9412571e-02
   3.3344226e+03  -5.9465872e-02
   3.3344373e+03  -5.9520897e-02
   3.3344519e+03  -5.9568593e-02
   3.3344666e+03  -5.9616172e-02
   3.3344812e+03  -5.9650718e-02
   3.3344959e+03  -5.9685051e-02
   3.3345105e+03  -5.9576469e-02
   3.3345251e+03  -5.9465474e-02
   3.3345398e+03  -5.9465834e-02
   3.3345544e+03  -5.9468131e-02
   3.3345691e+03  -5.9482991e-02
   3.3345837e+03  -5.9498075e-02
   3.3345984e+03  -5.9518674e-02
   3.3346130e+03  -5.9539376e-02
   3.3346277e+03  -5.9596324e-02
   3.3346423e+03  -5.9653957e-02
   3.3346569e+03  -5.9748864e-02
   3.3346716e+03  -5.9844495e-02
   3.3346862e+03  -5.9764499e-02
   3.3347009e+03  -5.9681003e-02
   3.3347155e+03  -5.9581603e-02
   3.3347302e+03  -5.9481879e-02
   3.3347448e+03  -5.9644227e-02
   3.3347595e+03  -5.9812066e-02
   3.3347741e+03  -5.9859397e-02
   3.3347887e+03  -5.9904142e-02
   3.3348034e+03  -5.9991526e-02
   3.3348180e+03  -6.0079847e-02
   3.3348327e+03  -5.9999571e-02
   3.3348473e+03  -5.9915506e-02
   3.3348620e+03  -5.9877054e-02
   3.3348766e+03  -5.9839651e-02
   3.3348913e+03  -5.9803475e-02
   3.3349059e+03  -5.9767329e-02
   3.3349206e+03  -5.9749109e-02
   3.3349352e+03  -5.9731320e-02
   3.3349498e+03  -5.9697126e-02
   3.3349645e+03  -5.9662530e-02
   3.3349791e+03  -5.9723060e-02
   3.3349938e+03  -5.9785972e-02
   3.3350084e+03  -5.9672345e-02
   3.3350231e+03  -5.9554207e-02
   3.3350377e+03  -5.9387873e-02
   3.3350524e+03  -5.9220283e-02
   3.3350670e+03  -5.9403444e-02
   3.3350816e+03  -5.9595928e-02
   3.3350963e+03  -5.9546314e-02
   3.3351109e+03  -5.9490140e-02
   3.3351256e+03  -5.9440612e-02
   3.3351402e+03  -5.9391268e-02
   3.3351549e+03  -5.9274313e-02
   3.3351695e+03  -5.9155455e-02
   3.3351842e+03  -5.9155175e-02
   3.3351988e+03  -5.9158292e-02
   3.3352134e+03  -5.9233649e-02
   3.3352281e+03  -5.9311113e-02
   3.3352427e+03  -5.9459429e-02
   3.3352574e+03  -5.9609847e-02
   3.3352720e+03  -5.9679229e-02
   3.3352867e+03  -5.9746164e-02
   3.3353013e+03  -5.9769145e-02
   3.3353160e+03  -5.9790776e-02
   3.3353306e+03  -5.9740974e-02
   3.3353453e+03  -5.9688941e-02
   3.3353599e+03  -5.9641153e-02
   3.3353745e+03  -5.9593500e-02
   3.3353892e+03  -5.9605320e-02
   3.3354038e+03  -5.9619058e-02
   3.3354185e+03  -5.9763671e-02
   3.3354331e+03  -5.9912576e-02
   3.3354478e+03  -5.9828978e-02
   3.3354624e+03  -5.9737633e-02
   3.3354771e+03  -5.9629152e-02
   3.3354917e+03  -5.9520092e-02
   3.3355063e+03  -5.9450646e-02
   3.3355210e+03  -5.9382561e-02
   3.3355356e+03  -5.9332122e-02
   3.3355503e+03  -5.9282299e-02
   3.3355649e+03  -5.9275563e-02
   3.3355796e+03  -5.9270353e-02
   3.3355942e+03  -5.9344833e-02
   3.3356089e+03  -5.9422177e-02
   3.3356235e+03  -5.9576504e-02
   3.3356381e+03  -5.9733637e-02
   3.3356528e+03  -5.9779944e-02
   3.3356674e+03  -5.9822153e-02
   3.3356821e+03  -5.9665677e-02
   3.3356967e+03  -5.9501749e-02
   3.3357114e+03  -5.9502004e-02
   3.3357260e+03  -5.9508504e-02
   3.3357407e+03  -5.9627232e-02
   3.3357553e+03  -5.9750288e-02
   3.3357700e+03  -5.9740017e-02
   3.3357846e+03  -5.9724536e-02
   3.3357992e+03  -5.9624880e-02
   3.3358139e+03  -5.9521890e-02
   3.3358285e+03  -5.9537642e-02
   3.3358432e+03  -5.9558161e-02
   3.3358578e+03  -5.9598729e-02
   3.3358725e+03  -5.9640112e-02
   3.3358871e+03  -5.9510271e-02
   3.3359018e+03  -5.9373375e-02
   3.3359164e+03  -5.9485584e-02
   3.3359310e+03  -5.9608188e-02
   3.3359457e+03  -5.9570418e-02
   3.3359603e+03  -5.9525871e-02
   3.3359750e+03  -5.9489966e-02
   3.3359896e+03  -5.9454431e-02
   3.3360043e+03  -5.9458369e-02
   3.3360189e+03  -5.9464016e-02
   3.3360336e+03  -5.9567136e-02
   3.3360482e+03  -5.9674531e-02
   3.3360629e+03  -5.9625547e-02
   3.3360775e+03  -5.9569622e-02
   3.3360921e+03  -5.9513764e-02
   3.3361068e+03  -5.9457909e-02
   3.3361214e+03  -5.9550327e-02
   3.3361361e+03  -5.9649484e-02
   3.3361507e+03  -5.9689148e-02
   3.3361654e+03  -5.9726076e-02
   3.3361800e+03  -5.9703656e-02
   3.3361947e+03  -5.9678474e-02
   3.3362093e+03  -5.9545111e-02
   3.3362239e+03  -5.9406657e-02
   3.3362386e+03  -5.9377047e-02
   3.3362532e+03  -5.9352619e-02
   3.3362679e+03  -5.9265527e-02
   3.3362825e+03  -5.9175419e-02
   3.3362972e+03  -5.9254468e-02
   3.3363118e+03  -5.9341750e-02
   3.3363265e+03  -5.9360530e-02
   3.3363411e+03  -5.9375939e-02
   3.3363557e+03  -5.9318134e-02
   3.3363704e+03  -5.9256688e-02
   3.3363850e+03  -5.9260453e-02
   3.3363997e+03  -5.9267497e-02
   3.3364143e+03  -5.9323197e-02
   3.3364290e+03  -5.9381370e-02
   3.3364436e+03  -5.9514841e-02
   3.3364583e+03  -5.9652179e-02
   3.3364729e+03  -5.9570898e-02
   3.3364876e+03  -5.9478270e-02
   3.3365022e+03  -5.9606446e-02
   3.3365168e+03  -5.9746203e-02
   3.3365315e+03  -5.9752744e-02
   3.3365461e+03  -5.9752228e-02
   3.3365608e+03  -5.9662682e-02
   3.3365754e+03  -5.9568371e-02
   3.3365901e+03  -5.9497817e-02
   3.3366047e+03  -5.9428547e-02
   3.3366194e+03  -5.9515223e-02
   3.3366340e+03  -5.9610416e-02
   3.3366486e+03  -5.9549017e-02
   3.3366633e+03  -5.9478982e-02
   3.3366779e+03  -5.9476534e-02
   3.3366926e+03  -5.9477850e-02
   3.3367072e+03  -5.9587069e-02
   3.3367219e+03  -5.9702356e-02
   3.3367365e+03  -5.9720013e-02
   3.3367512e+03  -5.9732125e-02
   3.3367658e+03  -5.9724435e-02
   3.3367804e+03  -5.9715610e-02
   3.3367951e+03  -5.9624545e-02
   3.3368097e+03  -5.9528720e-02
   3.3368244e+03  -5.9594950e-02
   3.3368390e+03  -5.9670648e-02
   3.3368537e+03  -5.9649880e-02
   3.3368683e+03  -5.9623422e-02
   3.3368830e+03  -5.9709343e-02
   3.3368976e+03  -5.9801953e-02
   3.3369123e+03  -5.9918031e-02
   3.3369269e+03  -6.0035520e-02
   3.3369415e+03  -5.9960531e-02
   3.3369562e+03  -5.9873875e-02
   3.3369708e+03  -5.9741937e-02
   3.3369855e+03  -5.9607228e-02
   3.3370001e+03  -5.9614270e-02
   3.3370148e+03  -5.9630060e-02
   3.3370294e+03  -5.9710935e-02
   3.3370441e+03  -5.9795863e-02
   3.3370587e+03  -5.9603906e-02
   3.3370733e+03  -5.9394554e-02
   3.3370880e+03  -5.9406557e-02
   3.3371026e+03  -5.9432588e-02
   3.3371173e+03  -5.9425852e-02
   3.3371319e+03  -5.9417021e-02
   3.3371466e+03  -5.9365504e-02
   3.3371612e+03  -5.9311235e-02
   3.3371759e+03  -5.9498804e-02
   3.3371905e+03  -5.9702101e-02
   3.3372051e+03  -5.9759935e-02
   3.3372198e+03  -5.9808227e-02
   3.3372344e+03  -5.9910696e-02
   3.3372491e+03  -6.0016749e-02
   3.3372637e+03  -5.9961185e-02
   3.3372784e+03  -5.9894840e-02
   3.3372930e+03  -5.9732409e-02
   3.3373077e+03  -5.9563517e-02
   3.3373223e+03  -5.9553552e-02
   3.3373370e+03  -5.9554364e-02
   3.3373516e+03  -5.9555610e-02
   3.3373662e+03  -5.9556885e-02
   3.3373809e+03  -5.9574549e-02
   3.3373955e+03  -5.9593344e-02
   3.3374102e+03  -5.9660888e-02
   3.3374248e+03  -5.9731819e-02
   3.3374395e+03  -5.9752412e-02
   3.3374541e+03  -5.9769478e-02
   3.3374688e+03  -5.9712063e-02
   3.3374834e+03  -5.9649389e-02
   3.3374980e+03  -5.9510013e-02
   3.3375127e+03  -5.9365177e-02
   3.3375273e+03  -5.9245286e-02
   3.3375420e+03  -5.9127183e-02
   3.3375566e+03  -5.9232235e-02
   3.3375713e+03  -5.9353418e-02
   3.3375859e+03  -5.9312786e-02
   3.3376006e+03  -5.9260366e-02
   3.3376152e+03  -5.9370634e-02
   3.3376299e+03  -5.9492845e-02
   3.3376445e+03  -5.9705173e-02
   3.3376591e+03  -5.9924167e-02
   3.3376738e+03  -5.9879045e-02
   3.3376884e+03  -5.9814237e-02
   3.3377031e+03  -5.9860106e-02
   3.3377177e+03  -5.9914287e-02
   3.3377324e+03  -5.9898706e-02
   3.3377470e+03  -5.9877846e-02
   3.3377617e+03  -5.9856798e-02
   3.3377763e+03  -5.9835735e-02
   3.3377909e+03  -5.9704531e-02
   3.3378056e+03  -5.9564867e-02
   3.3378202e+03  -5.9553326e-02
   3.3378349e+03  -5.9551697e-02
