   3.3335000e+03  -6.1322784e-02
   3.3335146e+03  -6.1579451e-02
   3.3335293e+03  -6.1836117e-02
   3.3335439e+03  -6.0433463e-02
   3.3335586e+03  -5.9029997e-02
   3.3335732e+03  -5.6275872e-02
   3.3335879e+03  -5.3520426e-02
   3.3336025e+03  -5.4990533e-02
   3.3336172e+03  -5.6466842e-02
   3.3336318e+03  -5.5182431e-02
   3.3336464e+03  -5.3892616e-02
   3.3336611e+03  -5.6170614e-02
   3.3336757e+03  -5.8457348e-02
   3.3336904e+03  -5.8378112e-02
   3.3337050e+03  -5.8291921e-02
   3.3337197e+03  -5.8603285e-02
   3.3337343e+03  -5.8916014e-02
   3.3337490e+03  -5.7249916e-02
   3.3337636e+03  -5.5576054e-02
   3.3337783e+03  -5.7663878e-02
   3.3337929e+03  -5.9768314e-02
   3.3338075e+03  -6.3350955e-02
   3.3338222e+03  -6.6940853e-02
   3.3338368e+03  -6.6678683e-02
   3.3338515e+03  -6.6395702e-02
   3.3338661e+03  -6.1753359e-02
   3.3338808e+03  -5.7085310e-02
   3.3338954e+03  -5.5455339e-02
   3.3339101e+03  -5.3844786e-02
   3.3339247e+03  -5.3465987e-02
   3.3339393e+03  -5.3095670e-02
   3.3339540e+03  -5.4243088e-02
   3.3339686e+03  -5.5401710e-02
   3.3339833e+03  -5.6345025e-02
   3.3339979e+03  -5.7286644e-02
   3.3340126e+03  -5.8707832e-02
   3.3340272e+03  -6.0133037e-02
   3.3340419e+03  -5.9603862e-02
   3.3340565e+03  -5.9057349e-02
   3.3340711e+03  -5.8884139e-02
   3.3340858e+03  -5.8714427e-02
   3.3341004e+03  -5.8798495e-02
   3.3341151e+03  -5.8885068e-02
   3.3341297e+03  -6.0034956e-02
   3.3341444e+03  -6.1195867e-02
   3.3341590e+03  -6.0821257e-02
   3.3341737e+03  -6.0429964e-02
   3.3341883e+03  -6.2402658e-02
   3.3342030e+03  -6.4402215e-02
   3.3342176e+03  -6.0640401e-02
   3.3342322e+03  -5.6810236e-02
   3.3342469e+03  -5.2459446e-02
   3.3342615e+03  -4.8102218e-02
   3.3342762e+03  -4.9749932e-02
   3.3342908e+03  -5.1474898e-02
   3.3343055e+03  -5.4120407e-02
   3.3343201e+03  -5.6778220e-02
   3.3343348e+03  -5.7306216e-02
   3.3343494e+03  -5.7804675e-02
   3.3343640e+03  -5.7604576e-02
   3.3343787e+03  -5.7394437e-02
   3.3343933e+03  -5.8546152e-02
   3.3344080e+03  -5.9718122e-02
   3.3344226e+03  -6.0100579e-02
   3.3344373e+03  -6.0470896e-02
   3.3344519e+03  -6.0907661e-02
   3.3344666e+03  -6.1345481e-02
   3.3344812e+03  -5.9412609e-02
   3.3344959e+03  -5.7440892e-02
   3.3345105e+03  -5.6853830e-02
   3.3345251e+03  -5.6290155e-02
   3.3345398e+03  -5.7013361e-02
   3.3345544e+03  -5.7758952e-02
   3.3345691e+03  -5.6201825e-02
   3.3345837e+03  -5.4603475e-02
   3.3345984e+03  -5.3576587e-02
   3.3346130e+03  -5.2560219e-02
   3.3346277e+03  -5.3223320e-02
   3.3346423e+03  -5.3918188e-02
   3.3346569e+03  -5.3812086e-02
   3.3346716e+03  -5.3690427e-02
   3.3346862e+03  -5.9245310e-02
   3.3347009e+03  -6.4913329e-02
   3.3347155e+03  -6.4563421e-02
   3.3347302e+03  -6.4090514e-02
   3.3347448e+03  -6.1131621e-02
   3.3347595e+03  -5.8120653e-02
   3.3347741e+03  -5.7757591e-02
   3.3347887e+03  -5.7451346e-02
   3.3348034e+03  -6.0976155e-02
   3.3348180e+03  -6.4585122e-02
   3.3348327e+03  -6.2043067e-02
   3.3348473e+03  -5.9362753e-02
   3.3348620e+03  -6.1709731e-02
   3.3348766e+03  -6.4172280e-02
   3.3348913e+03  -6.4287322e-02
   3.3349059e+03  -6.4347198e-02
   3.3349206e+03  -6.2973205e-02
   3.3349352e+03  -6.1564781e-02
   3.3349498e+03  -6.0533444e-02
   3.3349645e+03  -5.9511355e-02
   3.3349791e+03  -6.0115916e-02
   3.3349938e+03  -6.0761206e-02
   3.3350084e+03  -6.0852773e-02
   3.3350231e+03  -6.0930193e-02
   3.3350377e+03  -6.4172168e-02
   3.3350524e+03  -6.7496627e-02
   3.3350670e+03  -6.6713388e-02
   3.3350816e+03  -6.5820966e-02
   3.3350963e+03  -6.3115410e-02
   3.3351109e+03  -6.0360727e-02
   3.3351256e+03  -5.7066051e-02
   3.3351402e+03  -5.3756465e-02
   3.3351549e+03  -5.4685276e-02
   3.3351695e+03  -5.5733299e-02
   3.3351842e+03  -5.8929487e-02
   3.3351988e+03  -6.2187206e-02
   3.3352134e+03  -6.3028804e-02
   3.3352281e+03  -6.3799948e-02
   3.3352427e+03  -6.3411788e-02
   3.3352574e+03  -6.2989223e-02
   3.3352720e+03  -6.3348146e-02
   3.3352867e+03  -6.3730666e-02
   3.3353013e+03  -6.2055922e-02
   3.3353160e+03  -6.0317989e-02
   3.3353306e+03  -5.8741300e-02
   3.3353453e+03  -5.7169647e-02
   3.3353599e+03  -6.0190390e-02
